run,alignments_in_new_total,alignments_in_old_total,average_end_difference,average_start_difference,average_start_or_end_difference,combined_in_new,end_did_not_change,ends_earlier_in_new,ends_later_in_new,evaluated_alignments_in_new,evaluated_alignments_in_old,max_end_difference,max_start_difference,median_end_difference,median_start_difference,min_end_difference,min_start_difference,not_in_new,not_in_new_plus_not_in_old,not_in_old,split_in_new,start_did_not_change,start_or_end_did_not_change,starts_earlier_in_new,starts_later_in_new,score
10_70_100_12_float,3626,1657,206.3534743202417,16.27794561933535,111.31570996978851,0,196,49,417,663,345,1366,962,35.0,-1.0,-499,-114,0,287,287,129,1,197,531,130,15890.0
6_30_100_20_nonfl,3698,1657,161.90406976744185,23.988372093023248,92.94622093023256,0,106,171,411,638,345,1623,966,12.0,-1.0,-538,-120,0,302,302,115,88,194,437,163,15910.0
10_30_500_12_nonfl,3660,1657,142.94169096209913,-33.957725947521865,88.44970845481049,2,106,163,417,653,345,1361,363,15.5,-1.0,-475,-948,0,337,337,99,73,179,528,85,16015.0
6_40_500_20_float,3880,1657,79.0466472303207,-12.090379008746355,45.56851311953353,1,274,74,338,563,345,1274,523,0.0,-1.0,-473,-948,0,380,380,55,2,276,568,116,16060.0
6_40_300_20_float,3865,1657,91.72448979591834,1.1326530612244898,46.42857142857143,0,264,76,346,573,345,1274,629,1.0,-1.0,-473,-270,0,367,367,63,1,265,556,129,16110.0
10_30_700_12_nonfl,3662,1657,145.2274052478134,-44.690962099125365,94.95918367346937,2,106,163,417,657,345,1346,653,15.5,-1.5,-475,-948,0,340,340,99,71,177,526,89,16135.0
10_40_100_12_nonfl,3598,1657,192.73156342182892,2.46165191740413,97.5966076696165,0,96,136,446,688,345,1361,495,27.0,-1.0,-398,-120,0,296,296,126,70,166,484,124,16340.0
6_40_700_20_float,3915,1657,84.30555555555556,-17.40204678362573,50.853801169590646,2,276,68,340,560,345,1274,523,0.0,-1.0,-467,-948,0,382,382,54,2,278,569,113,16350.0
6_60_700_12_nonfl,3796,1657,129.2537313432836,-37.37910447761194,83.31641791044777,2,107,171,392,616,345,1295,959,6.5,-1.0,-475,-948,0,341,341,80,62,169,504,104,16645.0
10_30_300_12_nonfl,3691,1657,148.87391304347827,-22.576811594202894,85.72536231884058,0,106,159,425,667,345,1361,458,18.0,-1.0,-475,-353,0,337,337,103,68,174,529,93,16680.0
4_40_300_20_float,3923,1657,91.72448979591834,1.1326530612244898,46.42857142857143,0,264,76,346,573,345,1274,629,1.0,-1.0,-473,-270,0,371,371,63,1,265,556,129,16690.0
8_70_100_12_float,3716,1657,206.3534743202417,16.27794561933535,111.31570996978851,0,196,49,417,666,345,1366,962,35.0,-1.0,-499,-114,0,300,300,129,1,197,531,130,16850.0
4_40_500_20_float,3958,1657,79.0466472303207,-12.090379008746355,45.56851311953353,1,274,74,338,564,345,1274,523,0.0,-1.0,-473,-948,0,385,385,55,2,276,568,116,16860.0
2_40_300_20_float,3967,1657,91.72448979591834,1.1326530612244898,46.42857142857143,0,264,76,346,574,345,1274,629,1.0,-1.0,-473,-270,0,377,377,63,1,265,556,129,17150.0
8_30_300_28_float,4041,1657,77.88938053097345,8.625368731563421,43.25737463126843,0,266,91,321,542,345,1596,957,0.0,-1.0,-681,-255,2,409,407,53,1,267,524,153,17250.0
4_40_700_20_float,4015,1657,84.30555555555556,-17.40204678362573,50.853801169590646,2,276,68,340,563,345,1274,523,0.0,-1.0,-467,-948,0,391,391,54,2,278,569,113,17410.0
2_40_500_20_float,4045,1657,79.0466472303207,-12.090379008746355,45.56851311953353,1,274,74,338,565,345,1274,523,0.0,-1.0,-473,-948,0,396,396,55,2,276,568,116,17750.0
6_70_100_12_float,3828,1657,206.3534743202417,16.27794561933535,111.31570996978851,0,196,49,417,668,345,1366,962,35.0,-1.0,-499,-114,0,313,313,129,1,197,531,130,18010.0
2_60_100_12_nonfl,3859,1657,178.38670694864052,16.166163141993962,97.27643504531723,0,99,152,411,653,345,1361,959,14.5,-1.0,-355,-120,0,337,337,108,67,166,451,144,18125.0
6_50_100_12_nonfl,3831,1657,187.5119760479042,8.83233532934132,98.17215568862277,0,97,144,427,679,345,1361,523,20.0,-1.0,-398,-120,0,340,340,117,70,167,467,131,18410.0
8_40_300_12_nonfl,3876,1657,144.46929824561403,-20.960526315789476,82.71491228070175,0,106,161,417,664,345,1361,363,15.0,-1.0,-398,-353,0,366,366,95,62,168,519,103,18500.0
8_40_500_12_nonfl,3909,1657,138.1964809384164,-32.33724340175953,85.26686217008799,2,106,165,411,653,345,1361,363,13.5,-1.0,-475,-948,0,369,369,93,67,173,521,94,18545.0
10_40_100_20_float,3973,1657,162.69590643274853,27.960526315789476,95.328216374269,0,217,74,393,639,345,1628,965,11.0,-1.0,-502,-112,0,341,341,109,1,218,522,161,18570.0
2_40_700_20_float,4128,1657,84.30555555555556,-17.40204678362573,50.853801169590646,2,276,68,340,566,345,1274,523,0.0,-1.0,-467,-948,0,407,407,54,2,278,569,113,18600.0
6_50_300_12_nonfl,3939,1657,139.1967455621302,-16.423076923076927,77.80991124260356,0,107,167,402,648,345,1361,636,8.5,-1.0,-398,-353,0,373,373,87,62,169,510,104,18735.0
8_40_100_20_float,3995,1657,162.69590643274853,27.960526315789476,95.328216374269,0,217,74,393,639,345,1628,965,11.0,-1.0,-502,-112,0,344,344,109,1,218,522,161,18790.0
8_40_700_12_nonfl,3934,1657,137.38269794721407,-43.133431085043995,90.25806451612901,2,106,167,409,656,345,1297,653,13.0,-1.0,-475,-948,0,373,373,92,65,171,519,98,18870.0
4_60_300_12_nonfl,4005,1657,134.62089552238803,-10.1044776119403,72.36268656716419,0,109,169,392,632,345,1361,959,6.5,-1.0,-355,-353,0,383,383,81,59,168,496,115,19065.0
6_40_100_20_float,4023,1657,162.69590643274853,27.960526315789476,95.328216374269,0,217,74,393,642,345,1628,965,11.0,-1.0,-502,-112,0,349,349,109,1,218,522,161,19130.0
2_30_100_36_float,4033,1657,194.45180722891567,48.39608433734939,121.42394578313255,0,172,104,388,623,345,1596,957,14.5,-1.0,-681,-112,3,378,375,120,1,173,445,218,19195.0
4_70_500_12_nonfl,4067,1657,124.70209580838323,-26.09131736526946,75.39670658682634,2,111,174,383,615,345,1361,959,4.0,-1.0,-495,-948,0,395,395,74,64,175,503,101,19260.0
4_40_100_20_float,4058,1657,162.69590643274853,27.960526315789476,95.328216374269,0,217,74,393,642,345,1628,965,11.0,-1.0,-502,-112,0,350,350,109,1,218,522,161,19480.0
2_40_100_20_float,4077,1657,162.69590643274853,27.960526315789476,95.328216374269,0,217,74,393,643,345,1628,965,11.0,-1.0,-502,-112,0,354,354,109,1,218,522,161,19690.0
4_70_100_12_float,3989,1657,206.3534743202417,16.27794561933535,111.31570996978851,0,196,49,417,672,345,1366,962,35.0,-1.0,-499,-114,0,333,333,129,1,197,531,130,19700.0
6_50_500_12_nonfl,4076,1657,134.08579881656806,-29.75887573964497,81.92233727810651,2,107,167,402,648,345,1361,636,8.5,-1.0,-475,-948,0,390,390,86,67,174,516,93,20055.0
8_40_100_12_nonfl,3976,1657,192.73156342182892,2.46165191740413,97.5966076696165,0,96,136,446,716,345,1361,495,27.0,-1.0,-398,-120,0,354,354,126,70,166,484,124,20680.0
10_30_100_12_nonfl,3947,1657,205.94912790697674,-0.19040697674418605,103.06976744186045,0,94,130,464,737,345,1361,492,35.0,-1.0,-538,-120,0,334,334,140,77,171,499,112,20840.0
6_50_700_12_nonfl,4157,1657,133.5059171597633,-40.94674556213017,87.22633136094673,2,107,169,400,654,345,1297,653,8.0,-1.0,-475,-948,0,396,396,85,65,172,514,97,21000.0
4_50_100_12_nonfl,4076,1657,187.5119760479042,8.83233532934132,98.17215568862277,0,97,144,427,700,345,1361,523,20.0,-1.0,-398,-120,0,381,381,117,70,167,467,131,21280.0
10_30_100_28_float,4220,1657,195.02218934911244,30.19674556213018,112.60946745562131,0,204,65,407,648,345,1596,957,23.5,-1.0,-502,-112,2,377,375,127,1,205,495,180,21345.0
2_70_100_12_float,4144,1657,206.3534743202417,16.27794561933535,111.31570996978851,0,196,49,417,678,345,1366,962,35.0,-1.0,-499,-114,0,367,367,129,1,197,531,130,21370.0
10_60_100_12_float,4079,1657,212.92492492492488,13.316816816816814,113.12087087087087,0,194,45,427,716,345,1366,962,36.0,-1.0,-282,-114,0,347,347,135,1,195,543,122,21510.0
4_70_700_12_nonfl,4306,1657,123.14970059880241,-37.80988023952096,80.47979041916167,2,109,176,383,629,345,1295,959,4.0,-1.0,-495,-948,0,415,415,74,62,171,503,103,21970.0
8_30_500_12_nonfl,4194,1657,142.94169096209913,-33.957725947521865,88.44970845481049,2,106,163,417,687,345,1361,363,15.5,-1.0,-475,-948,0,408,408,99,73,179,528,85,22035.0
8_30_700_12_nonfl,4205,1657,145.2274052478134,-44.690962099125365,94.95918367346937,2,106,163,417,692,345,1346,653,15.5,-1.5,-475,-948,0,413,413,99,71,177,526,89,22265.0
8_30_300_12_nonfl,4209,1657,148.87391304347827,-22.576811594202894,85.72536231884058,0,106,159,425,701,345,1361,458,18.0,-1.0,-475,-353,0,408,408,103,68,174,529,93,22540.0
8_60_100_12_float,4204,1657,212.92492492492488,13.316816816816814,113.12087087087087,0,194,45,427,720,345,1366,962,36.0,-1.0,-282,-114,0,362,362,135,1,195,543,122,22840.0
6_30_700_28_float,4617,1657,47.979351032448385,-0.935103244837758,24.457227138643063,1,282,97,299,538,345,1274,672,0.0,-1.0,-681,-948,2,519,517,36,1,283,533,144,22930.0
4_60_500_12_nonfl,4371,1657,130.80149253731344,-25.695522388059697,78.24850746268658,2,109,169,392,650,345,1361,959,6.5,-1.0,-475,-948,0,438,438,80,64,173,504,102,23035.0
6_30_500_28_float,4673,1657,51.24852941176471,3.7867647058823533,27.517647058823535,0,276,97,307,547,345,1274,672,0.0,-1.0,-681,-382,2,525,523,40,1,277,534,145,23670.0
6_60_100_12_float,4354,1657,212.92492492492488,13.316816816816814,113.12087087087087,0,194,45,427,725,345,1366,962,36.0,-1.0,-282,-114,0,380,380,135,1,195,543,122,24440.0
2_30_700_28_nonfl,4770,1657,40.24193548387097,-2.0953079178885634,21.168621700879765,0,126,240,316,538,345,1275,998,0.0,-1.0,-682,-756,2,548,546,31,82,208,451,149,24460.0
6_40_300_12_nonfl,4404,1657,144.46929824561403,-20.960526315789476,82.71491228070175,0,106,161,417,700,345,1361,363,15.0,-1.0,-398,-353,0,439,439,95,62,168,519,103,24500.0
4_50_300_12_nonfl,4470,1657,139.1967455621302,-16.423076923076927,77.80991124260356,0,107,167,402,679,345,1361,636,8.5,-1.0,-398,-353,0,455,455,87,62,169,510,104,24665.0
2_30_500_28_nonfl,4826,1657,48.53970588235293,1.9794117647058824,25.25955882352941,0,125,234,321,545,345,1370,998,0.0,-1.0,-682,-500,3,554,551,36,82,207,451,147,25160.0
10_70_300_12_float,4530,1657,173.26567164179104,-7.7029850746268655,90.48432835820896,0,209,53,408,689,345,1366,962,22.5,-1.0,-499,-679,0,410,410,106,1,210,558,111,25255.0
6_40_500_12_nonfl,4512,1657,138.1964809384164,-32.33724340175953,85.26686217008799,2,106,165,411,692,345,1361,363,13.5,-1.0,-475,-948,0,452,452,93,67,173,521,94,25355.0
6_40_100_12_nonfl,4384,1657,192.73156342182892,2.46165191740413,97.5966076696165,0,96,136,446,747,345,1361,495,27.0,-1.0,-398,-120,0,415,415,126,70,166,484,124,25380.0
6_30_300_28_float,4808,1657,77.32058823529412,8.589705882352941,42.95514705882353,0,266,93,321,566,345,1596,957,0.0,-1.0,-681,-255,2,527,525,53,1,267,526,153,25400.0
8_30_100_28_float,4590,1657,193.73598820059,31.22566371681416,112.48082595870207,0,204,67,407,667,345,1596,957,22.0,-1.0,-502,-112,2,419,417,127,1,205,495,182,25410.0
2_50_100_12_nonfl,4483,1657,187.5119760479042,8.83233532934132,98.17215568862277,0,97,144,427,720,345,1361,523,20.0,-1.0,-398,-120,0,430,430,117,70,167,467,131,25750.0
4_60_700_12_nonfl,4614,1657,129.2537313432836,-37.37910447761194,83.31641791044777,2,107,171,392,663,345,1295,959,6.5,-1.0,-475,-948,0,459,459,80,62,169,504,104,25765.0
4_30_700_20_nonfl,4838,1657,71.83236151603498,-29.161807580174926,50.49708454810495,2,125,203,358,575,345,1275,495,2.0,-1.0,-475,-756,0,522,522,49,83,208,494,109,25880.0
4_30_500_20_nonfl,4858,1657,67.65988372093024,-21.44622093023256,44.5530523255814,1,125,205,358,581,345,1275,495,2.0,-1.0,-475,-645,0,524,524,51,83,208,493,112,26200.0
6_40_700_12_nonfl,4587,1657,137.38269794721407,-43.133431085043995,90.25806451612901,2,106,167,409,697,345,1297,653,13.0,-1.0,-475,-948,0,459,459,92,65,171,519,98,26220.0
8_30_100_12_nonfl,4434,1657,205.94912790697674,-0.19040697674418605,103.06976744186045,0,94,130,464,768,345,1361,492,35.0,-1.0,-538,-120,0,402,402,140,77,171,499,112,26330.0
2_30_300_28_nonfl,4937,1657,73.14264705882353,6.380882352941176,39.76176470588236,0,121,222,337,562,345,1597,998,0.0,-1.0,-682,-300,3,555,552,51,85,206,440,155,26610.0
4_60_100_12_float,4562,1657,212.92492492492488,13.316816816816814,113.12087087087087,0,194,45,427,731,345,1366,962,36.0,-1.0,-282,-114,0,404,404,135,1,195,543,122,26640.0
4_30_300_20_nonfl,4931,1657,84.12608695652175,-7.323188405797103,45.72463768115942,0,122,205,363,595,345,1370,631,2.0,-1.0,-475,-300,0,521,521,62,84,206,481,125,27210.0
2_70_300_12_nonfl,4905,1657,128.45345345345345,-11.009009009009011,69.73123123123122,0,111,174,381,643,345,1361,959,4.0,-1.0,-495,-353,0,505,505,75,59,170,495,112,28250.0
4_50_500_12_nonfl,4829,1657,134.08579881656806,-29.75887573964497,81.92233727810651,2,107,167,402,693,345,1361,636,8.5,-1.0,-475,-948,0,509,509,86,67,174,516,93,28485.0
2_60_100_12_float,4774,1657,212.92492492492488,13.316816816816814,113.12087087087087,0,194,45,427,738,345,1366,962,36.0,-1.0,-282,-114,0,440,440,135,1,195,543,122,28900.0
10_50_100_12_float,4732,1657,219.6139053254438,8.488165680473372,114.05103550295858,0,188,45,443,794,345,1366,524,40.5,-1.0,-360,-114,0,443,443,142,1,189,559,116,29705.0
4_40_100_12_nonfl,4762,1657,192.73156342182892,2.46165191740413,97.5966076696165,0,96,136,446,781,345,1361,495,27.0,-1.0,-398,-120,0,477,477,126,70,166,484,124,29840.0
8_70_300_12_float,4949,1657,173.26567164179104,-7.7029850746268655,90.48432835820896,0,209,53,408,710,345,1366,962,22.5,-1.0,-499,-679,0,472,472,106,1,210,558,111,29865.0
10_60_300_12_float,4977,1657,179.8973214285714,-9.105654761904765,94.50148809523807,0,207,49,416,740,345,1366,962,27.0,-1.0,-319,-679,0,473,473,112,1,208,567,104,30790.0
4_50_700_12_nonfl,5063,1657,133.5059171597633,-40.94674556213017,87.22633136094673,2,107,169,400,706,345,1297,653,8.0,-1.0,-475,-948,0,533,533,85,65,172,514,97,31100.0
4_30_700_28_float,5386,1657,47.37243401759531,-1.0087976539589445,24.19061583577713,1,284,99,299,567,345,1274,672,0.0,-1.0,-681,-948,1,637,636,36,1,285,536,145,31200.0
8_50_100_12_float,4896,1657,219.6139053254438,8.488165680473372,114.05103550295858,0,188,45,443,799,345,1366,524,40.5,-1.0,-360,-114,0,466,466,142,1,189,559,116,31445.0
4_30_500_28_float,5449,1657,52.842105263157904,4.119883040935672,28.480994152046787,0,276,99,309,577,345,1274,672,0.0,-1.0,-681,-382,1,643,642,41,1,277,536,147,32030.0
4_40_300_12_nonfl,5076,1657,144.46929824561403,-20.960526315789476,82.71491228070175,0,106,161,417,744,345,1361,363,15.0,-1.0,-398,-353,0,543,543,95,62,168,519,103,32100.0
6_30_300_12_nonfl,5111,1657,148.87391304347827,-22.576811594202894,85.72536231884058,0,106,159,425,761,345,1361,458,18.0,-1.0,-475,-353,0,543,543,103,68,174,529,93,32760.0
4_30_100_20_nonfl,5295,1657,161.62898550724637,24.444927536231884,93.03695652173911,0,106,171,413,688,345,1623,966,12.5,-1.0,-538,-120,0,523,523,115,88,194,437,165,32885.0
6_30_500_12_nonfl,5162,1657,142.94169096209913,-33.957725947521865,88.44970845481049,2,106,163,417,751,345,1361,363,15.5,-1.0,-475,-948,0,554,554,99,73,179,528,85,32995.0
10_70_500_12_float,5223,1657,173.6182634730539,-19.34131736526946,96.47979041916169,2,207,53,408,745,345,1366,962,25.0,-1.0,-730,-948,0,530,530,109,2,209,559,107,33330.0
6_30_100_28_float,5358,1657,192.82647058823528,31.20294117647059,112.01470588235293,0,204,69,407,691,345,1596,957,21.0,-1.0,-502,-112,2,537,535,127,1,205,495,184,33560.0
6_30_700_12_nonfl,5214,1657,145.2274052478134,-44.690962099125365,94.95918367346937,2,106,163,417,756,345,1346,653,15.5,-1.5,-475,-948,0,560,560,99,71,177,526,89,33635.0
6_50_100_12_float,5104,1657,219.6139053254438,8.488165680473372,114.05103550295858,0,188,45,443,806,345,1366,524,40.5,-1.0,-360,-114,0,490,490,142,1,189,559,116,33665.0
2_60_300_12_nonfl,5356,1657,134.62089552238803,-10.1044776119403,72.36268656716419,0,109,169,392,689,345,1361,959,6.5,-1.0,-355,-353,0,567,567,81,59,168,496,115,33715.0
4_30_300_28_float,5588,1657,79.08625730994152,9.169590643274852,44.12792397660819,0,266,95,323,596,345,1596,957,0.0,-1.0,-681,-255,1,646,645,54,1,267,528,155,33800.0
2_30_100_28_nonfl,5424,1657,187.29705882352943,35.50588235294118,111.4014705882353,0,100,174,406,678,345,1597,998,15.0,-1.0,-538,-130,3,563,560,119,86,186,399,195,34080.0
2_30_500_20_nonfl,5706,1657,67.65988372093024,-21.44622093023256,44.5530523255814,1,125,205,358,620,345,1275,495,2.0,-1.0,-475,-645,0,630,630,51,83,208,493,112,35460.0
4_40_500_12_nonfl,5410,1657,138.1964809384164,-32.33724340175953,85.26686217008799,2,106,165,411,750,345,1361,363,13.5,-1.0,-475,-948,0,594,594,93,67,173,521,94,35495.0
6_30_100_12_nonfl,5237,1657,205.94912790697674,-0.19040697674418605,103.06976744186045,0,94,130,464,825,345,1361,492,35.0,-1.0,-538,-120,0,530,530,140,77,171,499,112,35500.0
2_30_300_20_nonfl,5687,1657,84.12608695652175,-7.323188405797103,45.72463768115942,0,122,205,363,633,345,1370,631,2.0,-1.0,-475,-300,0,621,621,62,84,206,481,125,35530.0
2_30_700_20_nonfl,5739,1657,71.83236151603498,-29.161807580174926,50.49708454810495,2,125,203,358,617,345,1275,495,2.0,-1.0,-475,-756,0,637,637,49,83,208,494,109,35730.0
6_70_300_12_float,5496,1657,173.26567164179104,-7.7029850746268655,90.48432835820896,0,209,53,408,734,345,1366,962,22.5,-1.0,-499,-679,0,545,545,106,1,210,558,111,35815.0
8_60_300_12_float,5444,1657,179.8973214285714,-9.105654761904765,94.50148809523807,0,207,49,416,762,345,1366,962,27.0,-1.0,-319,-679,0,538,538,112,1,208,567,104,35900.0
2_40_100_12_nonfl,5352,1657,192.73156342182892,2.46165191740413,97.5966076696165,0,96,136,446,807,345,1361,495,27.0,-1.0,-398,-120,0,551,551,126,70,166,484,124,36260.0
4_50_100_12_float,5367,1657,219.6139053254438,8.488165680473372,114.05103550295858,0,188,45,443,816,345,1366,524,40.5,-1.0,-360,-114,0,524,524,142,1,189,559,116,36495.0
4_40_700_12_nonfl,5635,1657,137.38269794721407,-43.133431085043995,90.25806451612901,2,106,167,409,762,345,1297,653,13.0,-1.0,-475,-948,0,616,616,92,65,171,519,98,38000.0
10_60_500_12_float,5656,1657,179.05671641791042,-20.713432835820893,99.88507462686569,2,205,49,416,797,345,1366,962,28.0,-1.0,-730,-948,0,594,594,113,2,207,568,100,38730.0
10_50_300_12_float,5620,1657,187.31617647058826,-13.544117647058822,100.43014705882351,0,199,47,434,810,345,1366,454,35.0,-1.0,-360,-679,0,570,570,120,1,200,581,98,38740.0
10_70_700_12_float,5708,1657,170.34580838323353,-27.537425149700603,98.94161676646705,2,207,53,408,775,345,1295,962,25.0,-1.0,-730,-948,0,589,589,109,2,209,556,110,38780.0
2_30_700_28_float,6138,1657,47.37243401759531,-1.0087976539589445,24.19061583577713,1,284,99,299,581,345,1274,672,0.0,-1.0,-681,-948,1,737,736,36,1,285,536,145,39000.0
2_50_100_12_float,5647,1657,219.6139053254438,8.488165680473372,114.05103550295858,0,188,45,443,823,345,1366,524,40.5,-1.0,-360,-114,0,563,563,142,1,189,559,116,39435.0
2_30_500_28_float,6198,1657,52.842105263157904,4.119883040935672,28.480994152046787,0,276,99,309,591,345,1274,672,0.0,-1.0,-681,-382,1,743,742,41,1,277,536,147,39800.0
2_30_100_20_nonfl,5972,1657,161.62898550724637,24.444927536231884,93.03695652173911,0,106,171,413,724,345,1623,966,12.5,-1.0,-538,-120,0,613,613,115,88,194,437,165,40375.0
10_30_700_20_float,6194,1657,87.49416909620993,-21.714285714285715,54.60422740524781,2,271,65,350,651,345,1274,460,2.0,-1.0,-467,-948,0,690,690,62,3,274,579,104,40960.0
2_50_300_12_nonfl,5998,1657,139.1967455621302,-16.423076923076927,77.80991124260356,0,107,167,402,748,345,1361,636,8.5,-1.0,-398,-353,0,670,670,87,62,169,510,104,41325.0
10_30_500_20_float,6219,1657,85.18459302325581,-16.405523255813957,50.795058139534895,1,269,69,350,659,345,1274,460,2.0,-1.0,-473,-948,0,695,695,64,3,272,578,107,41370.0
10_40_100_12_float,5724,1657,226.10058309037902,5.313411078717201,115.70699708454809,0,180,41,465,874,345,1405,523,50.0,-1.0,-467,-114,0,571,571,153,1,181,573,112,41400.0
8_70_500_12_float,5980,1657,173.6182634730539,-19.34131736526946,96.47979041916169,2,207,53,408,777,345,1366,962,25.0,-1.0,-730,-948,0,638,638,109,2,209,559,107,41540.0
2_30_300_28_float,6337,1657,79.08625730994152,9.169590643274852,44.12792397660819,0,266,95,323,610,345,1596,957,0.0,-1.0,-681,-255,1,746,745,54,1,267,528,155,41570.0
4_30_100_28_float,6139,1657,193.87865497076024,32.39473684210526,113.13669590643276,0,204,71,409,721,345,1596,957,21.0,-1.0,-502,-112,1,655,654,128,1,205,497,186,41970.0
10_30_300_20_float,6300,1657,101.22028985507248,-2.9391304347826086,52.07971014492754,0,261,71,358,675,345,1372,629,2.0,-1.0,-473,-270,0,695,695,73,2,263,567,121,42500.0
6_60_300_12_float,6051,1657,179.8973214285714,-9.105654761904765,94.50148809523807,0,207,49,416,790,345,1366,962,27.0,-1.0,-319,-679,0,618,618,112,1,208,567,104,42530.0
8_40_100_12_float,5948,1657,226.10058309037902,5.313411078717201,115.70699708454809,0,180,41,465,882,345,1405,523,50.0,-1.0,-467,-114,0,605,605,153,1,181,573,112,43800.0
10_60_700_12_float,6148,1657,175.79402985074623,-28.885074626865674,102.33955223880596,2,205,49,416,827,345,1295,962,27.5,-1.0,-730,-948,0,655,655,113,2,207,565,103,44245.0
8_50_300_12_float,6143,1657,187.31617647058826,-13.544117647058822,100.43014705882351,0,199,47,434,834,345,1366,454,35.0,-1.0,-360,-679,0,643,643,120,1,200,581,98,44450.0
2_70_500_12_nonfl,6547,1657,124.70209580838323,-26.09131736526946,75.39670658682634,2,111,174,383,706,345,1361,959,4.0,-1.0,-495,-948,0,732,732,74,64,175,503,101,45880.0
4_30_100_12_nonfl,6147,1657,205.94912790697674,-0.19040697674418605,103.06976744186045,0,94,130,464,897,345,1361,492,35.0,-1.0,-538,-120,0,690,690,140,77,171,499,112,46040.0
4_30_300_12_nonfl,6313,1657,148.87391304347827,-22.576811594202894,85.72536231884058,0,106,159,425,841,345,1361,458,18.0,-1.0,-475,-353,0,740,740,103,68,174,529,93,46380.0
4_70_300_12_float,6490,1657,173.26567164179104,-7.7029850746268655,90.48432835820896,0,209,53,408,769,345,1366,962,22.5,-1.0,-499,-679,0,679,679,106,1,210,558,111,46455.0
10_50_500_12_float,6295,1657,182.3171091445428,-25.70206489675516,104.00958702064895,2,197,49,432,864,345,1366,454,33.0,-1.0,-730,-948,0,693,693,120,2,199,584,92,46560.0
6_40_100_12_float,6232,1657,226.10058309037902,5.313411078717201,115.70699708454809,0,180,41,465,891,345,1405,523,50.0,-1.0,-467,-114,0,642,642,153,1,181,573,112,46820.0
8_30_700_20_float,6765,1657,87.49416909620993,-21.714285714285715,54.60422740524781,2,271,65,350,668,345,1274,460,2.0,-1.0,-467,-948,0,754,754,62,3,274,579,104,47010.0
8_30_500_20_float,6780,1657,85.18459302325581,-16.405523255813957,50.795058139534895,1,269,69,350,676,345,1274,460,2.0,-1.0,-473,-948,0,758,758,64,3,272,578,107,47320.0
8_60_500_12_float,6462,1657,179.05671641791042,-20.713432835820893,99.88507462686569,2,205,49,416,830,345,1366,962,28.0,-1.0,-730,-948,0,705,705,113,2,207,568,100,47450.0
8_30_300_20_float,6846,1657,101.22028985507248,-2.9391304347826086,52.07971014492754,0,261,71,358,692,345,1372,629,2.0,-1.0,-473,-270,0,755,755,73,2,263,567,121,48300.0
10_30_100_20_float,6696,1657,180.8144927536232,20.084057971014488,100.44927536231884,0,209,62,419,770,345,1628,672,23.0,-1.0,-502,-112,0,694,694,125,2,211,538,150,48540.0
6_30_700_20_float,6915,1657,87.49416909620993,-21.714285714285715,54.60422740524781,2,271,65,350,676,345,1274,460,2.0,-1.0,-467,-948,0,770,770,62,3,274,579,104,48670.0
6_30_500_20_float,6916,1657,85.18459302325581,-16.405523255813957,50.795058139534895,1,269,69,350,681,345,1274,460,2.0,-1.0,-473,-948,0,771,771,64,3,272,578,107,48780.0
4_30_500_12_nonfl,6591,1657,142.94169096209913,-33.957725947521865,88.44970845481049,2,106,163,417,845,345,1361,363,15.5,-1.0,-475,-948,0,789,789,99,73,179,528,85,49165.0
10_40_300_12_float,6531,1657,189.0843023255814,-13.921511627906975,101.5029069767442,0,195,51,442,874,345,1405,458,39.0,-1.0,-467,-679,0,691,691,126,1,196,584,103,49210.0
6_30_300_20_float,6964,1657,101.22028985507248,-2.9391304347826086,52.07971014492754,0,261,71,358,697,345,1372,629,2.0,-1.0,-473,-270,0,768,768,73,2,263,567,121,49580.0
2_30_100_28_float,6881,1657,193.87865497076024,32.39473684210526,113.13669590643276,0,204,71,409,735,345,1596,957,21.0,-1.0,-502,-112,1,755,754,128,1,205,497,186,49670.0
8_70_700_12_float,6730,1657,170.34580838323353,-27.537425149700603,98.94161676646705,2,207,53,408,827,345,1295,962,25.0,-1.0,-730,-948,0,740,740,109,2,209,556,110,50040.0
4_30_500_20_float,7044,1657,85.18459302325581,-16.405523255813957,50.795058139534895,1,269,69,350,682,345,1274,460,2.0,-1.0,-473,-948,0,787,787,64,3,272,578,107,50080.0
4_30_700_20_float,7066,1657,87.49416909620993,-21.714285714285715,54.60422740524781,2,271,65,350,679,345,1274,460,2.0,-1.0,-467,-948,0,790,790,62,3,274,579,104,50240.0
4_40_100_12_float,6582,1657,226.10058309037902,5.313411078717201,115.70699708454809,0,180,41,465,903,345,1405,523,50.0,-1.0,-467,-114,0,683,683,153,1,181,573,112,50560.0
4_30_300_20_float,7068,1657,101.22028985507248,-2.9391304347826086,52.07971014492754,0,261,71,358,697,345,1372,629,2.0,-1.0,-473,-270,0,781,781,73,2,263,567,121,50620.0
2_40_300_12_nonfl,6844,1657,144.46929824561403,-20.960526315789476,82.71491228070175,0,106,161,417,820,345,1361,363,15.0,-1.0,-398,-353,0,788,788,95,62,168,519,103,51300.0
2_30_500_20_float,7181,1657,85.18459302325581,-16.405523255813957,50.795058139534895,1,269,69,350,683,345,1274,460,2.0,-1.0,-473,-948,0,801,801,64,3,272,578,107,51470.0
